,a2x3h_Sa_tbot,a2x3h_Sa_shum,Dew_Point
116645,281.08813,0.0045164763,224.4185113648053
116646,280.02536,0.0047297324,224.82277725740187
116647,279.3414,0.004890506,225.12071332561808
116648,281.53116,0.0045078406,224.39149764213244
116649,283.7428,0.0034843185,222.1133227435228
116650,284.73688,0.0026503091,219.7658799945904
116651,282.95532,0.002727137,220.01512500851092
116652,281.2372,0.0029941485,220.8138642585277
116653,280.1826,0.0032157255,221.4224691003125
116654,279.2943,0.003558235,222.29260952017364
116655,278.9547,0.0041138064,223.56867155893792
116656,282.50754,0.003942703,223.2060842742342
116657,285.02075,0.0032187512,221.4428161308189
116658,284.62228,0.0031125422,221.161987767431
116659,281.74142,0.0035616073,222.34139749764017
116660,279.8614,0.0040934198,223.56046015225303
116661,278.99146,0.0044293758,224.2568353991992
116662,278.58755,0.004555778,224.510702405998
116663,278.4345,0.0045962385,224.59810407464573
116664,281.01343,0.0049746432,225.29487228560907
116665,285.64197,0.00489599,225.1147034397353
116666,287.48398,0.004984462,225.24866266911675
116667,285.56088,0.0059047835,226.7782491874297
116668,284.69595,0.0066982787,227.92283808345732
116669,284.63428,0.0071352534,228.4906624174328
116670,284.71698,0.00737445,228.7853074053275
116671,285.02017,0.0076252646,229.0923863770177
116672,286.85532,0.008241371,229.8030700956012
116673,289.90366,0.008666959,230.23683196758333
116674,293.22327,0.008366772,229.87284814957616
116675,291.6299,0.008785838,230.34065907803128
116676,289.94348,0.009616871,231.19837650859893
116677,289.39066,0.01052565,232.0474676889403
116678,289.0121,0.010632513,232.1388520779897
116679,288.66736,0.0103086885,231.8522794671077
116680,288.72675,0.010172735,231.73398084771463
116681,289.54144,0.010488089,232.01464685869055
116682,289.3731,0.010354572,231.89433828903063
116683,288.47488,0.010124096,231.69877849580772
116684,287.93542,0.009963313,231.5566402840672
116685,287.6164,0.009844217,231.44169738527677
116686,287.5555,0.00976795,231.3648517157033
116687,287.82086,0.009870965,231.4671304058004
116688,288.61273,0.010202931,231.7819650084045
116689,289.37576,0.010470349,232.01384416300303
116690,289.49673,0.010709779,232.2227594945803
116691,289.45227,0.010900575,232.39773941601052
116692,289.6454,0.011230773,232.684469194759
116693,290.06006,0.011677693,233.05123394613344
116694,290.42816,0.012029905,233.3272601120036
116695,290.686,0.012202405,233.4633263279245
116696,291.0163,0.012404297,233.62381419931344
116697,291.76328,0.012764233,233.88010475155244
116698,292.38776,0.012978603,234.0262610958221
116699,291.48026,0.012698377,233.82521504933868
116700,290.7778,0.012611701,233.6903428586482
116701,290.38156,0.012559228,233.44853274239944
116702,290.59882,0.012592313,233.5811381385028
116703,290.63504,0.0125656715,233.60324043567965
116704,292.1122,0.012543018,233.7004882147037
116705,296.08392,0.011521622,232.84003524524917
116706,297.24124,0.010573815,232.00360285880535
116707,294.9356,0.010836069,232.26684445094688
116708,291.24643,0.010741269,232.21993636096997
116709,287.27512,0.009794496,231.3732326247251
116710,284.16168,0.007562666,228.9791633686808
116711,281.7401,0.0059312554,226.7885495926132
116712,280.59708,0.005745426,226.5217039125293
116713,280.59012,0.006185835,227.18547800755505
116714,281.85315,0.006742957,227.97229076251705
116715,283.69437,0.006986043,228.30579101830077
116716,284.83994,0.0070684683,228.4177087542248
116717,285.11444,0.0071683964,228.5451920805037
116718,285.25674,0.0072994526,228.712522995274
116719,285.46237,0.007357519,228.7919709172736
116720,285.98755,0.0074716792,228.93676323430623
116721,286.15,0.007507789,228.9701072457573
116722,285.4466,0.007647173,229.13982843269292
116723,284.65512,0.0077033895,229.21625011839652
116724,284.09454,0.007573775,229.0617156777057
116725,283.18707,0.0071172393,228.49045275169377
116726,281.8235,0.0064619174,227.61488200437063
116727,280.72958,0.0057423147,226.56097885300449
116728,280.21182,0.005057452,225.43451419890675
116729,280.38626,0.004612533,224.61120061274497
116730,281.66125,0.004246423,223.87493095266964
116731,280.89636,0.004134049,223.65478162889335
116732,280.03174,0.0042623673,223.93310949991945
116733,279.54837,0.0044878987,224.3881752066707
116734,279.7227,0.0046090498,224.6257962575589
116735,280.1685,0.0046525924,224.7202772291339
116736,282.60394,0.0043597487,224.14755257566037
116737,283.40942,0.0039614313,223.2989562776419
116738,282.2694,0.003980438,223.3469228277888
116739,281.42374,0.003989452,223.37980686072203
116740,281.34213,0.0041204537,223.6643891295384
116741,281.59445,0.0043116594,224.0546858818908
116742,281.9562,0.0043931114,224.21155060907665
116743,282.35944,0.0044878614,224.3981109971607
116744,283.48407,0.004602457,224.61628339917056
116745,285.73718,0.0046276446,224.63624548303167
116746,286.95215,0.0047182776,224.7911372719565
116747,286.34573,0.005111426,225.50983798490023
116748,285.8428,0.005501926,226.17141236057253
116749,285.6153,0.0058001042,226.6386723941307
116750,285.57098,0.006062421,227.03294973428703
116751,285.60724,0.0063005467,227.38534478754124
116752,286.6656,0.0066180276,227.83127191713012
116753,287.68732,0.006890197,228.1827844423532
116754,287.71045,0.007190897,228.56649016405643
116755,287.315,0.007732328,229.239241698872
116756,287.21698,0.008384657,229.9872982842049
116757,287.13727,0.009040256,230.67918014152417
116758,287.24704,0.009630148,231.2607722836104
116759,287.73593,0.010108619,231.71019113398503
116760,288.12216,0.01046238,232.03516099676048
116761,288.02396,0.010405952,231.97363166781
116762,287.96664,0.00963764,231.24324565385265
116763,287.00055,0.009070108,230.6833893942696
116764,286.20108,0.00868684,230.2835645296128
116765,285.59048,0.008510977,230.0932906585045
116766,285.1081,0.00852974,230.11594794022773
116767,285.08374,0.008652146,230.19994423448512
116768,286.11655,0.008948614,230.56663526769967
116769,287.81473,0.009532897,231.1389435018505
116770,288.31897,0.010264004,231.83083189934263
116771,288.6284,0.010958532,232.3767118840182
116772,289.48795,0.01169942,232.90260548598604
116773,289.9829,0.012206028,233.205083304948
116774,290.3644,0.012470272,233.43805701449804
116775,290.896,0.012562857,233.74545230944287
116776,291.90826,0.012862838,233.9709231154504
116777,294.44205,0.0132624,234.23412851277092
116778,295.89404,0.013140542,234.11977344051883
116779,293.91992,0.013205666,234.1826954062061
116780,292.40253,0.013145727,234.14792176968257
116781,292.4579,0.013019694,234.0464827694701
116782,292.37814,0.012823051,233.8966068787013
116783,291.912,0.012751633,233.85235566919883
116784,291.52158,0.012502641,233.6738985306667
116785,288.22,0.0099960035,231.55178478468736
116786,284.721,0.007065692,228.3434209763701
116787,283.997,0.0064931065,227.5880484468713
116788,283.57635,0.006261081,227.2661670846976
116789,283.08267,0.006056036,226.96723347995652
116790,282.34146,0.005974461,226.85734865916703
116791,281.58643,0.0057724235,226.56429626694148
116792,281.62378,0.005600032,226.30185402880775
116793,282.3268,0.005428702,226.01440099718167
116794,282.6727,0.005176716,225.59048686522112
116795,282.01477,0.0052678464,225.75890544285932
116796,281.27444,0.0055516316,226.2342297792269
116797,281.50073,0.0057541975,226.558115174716
116798,281.75702,0.0057707196,226.57792482342907
116799,281.99692,0.005752556,226.550652528333
116800,275.28198,0.0022837787,218.670211163902
116801,275.96185,0.00207155,217.85344178087988
116802,275.09995,0.0019070766,217.17673802527275
116803,273.26685,0.001974489,217.47854712936828
116804,272.31494,0.0021112468,218.10745366979188
116805,271.75482,0.0021234516,218.20125648430533
116806,271.5882,0.0020962243,218.1057279931995
116807,271.65442,0.0021377583,218.26597793560967
116808,273.73874,0.002136289,218.13888744922323
116809,275.1716,0.0021584553,218.2092153729593
116810,275.14905,0.0021567757,218.19910674459604
116811,273.80945,0.002317487,218.8049184544365
116812,273.0214,0.002462785,219.3249685989063
116813,272.6871,0.0025375686,219.59751838856695
116814,272.75888,0.0026064257,219.8082371919366
116815,273.2419,0.0027857483,220.33632713766409
116816,276.64288,0.002987108,220.92548698764324
116817,278.72928,0.00301735,220.99011517312613
116818,279.17047,0.0030030082,220.9402286844052
116819,277.1069,0.0032736284,221.69453674168108
116820,275.5354,0.003427909,222.1017134252976
116821,274.87067,0.0034689526,222.19982849789625
116822,274.6293,0.003431054,222.0970235543959
116823,274.64548,0.0033609336,221.9209699011556
116824,277.63968,0.0032308344,221.5757933672737
116825,279.7783,0.0029759533,220.8516220859311
116826,280.0974,0.0028361192,220.43366104369997
116827,277.93256,0.0029293352,220.72381367762404
116828,276.1742,0.0029954687,220.9234469806438
116829,275.01358,0.0029582165,220.81350485030868
116830,273.9985,0.0028419404,220.4673706635642
116831,273.21014,0.0027114942,220.07062394632644
116832,277.31387,0.0023442812,218.8408253188154
116833,281.8177,0.0017272858,216.3004835499892
116834,283.44577,0.0017236724,216.26587762763324
116835,281.1492,0.0020251693,217.59168667700783
116836,278.97583,0.002249459,218.46673109610384
116837,277.4739,0.002424645,219.0898673822131
116838,276.32846,0.0025761905,219.59593543339844
116839,275.67447,0.0027308816,220.09293992288184
116840,280.753,0.002917409,220.64073731311237
116841,286.8715,0.0027074374,219.97407704247496
116842,287.8504,0.002644852,219.76699228792907
116843,285.49753,0.0028618576,220.44906764331924
116844,282.86502,0.002954514,220.7315097116192
116845,280.43744,0.003037826,220.96889082070624
116846,278.73752,0.0030841993,221.09993758706224
116847,277.9359,0.00307318,221.0762734678325
116848,283.24234,0.0031363997,221.2360026031584
116849,289.58774,0.002541434,219.41640994856775
116850,290.40796,0.0024520967,219.1022842729497
116851,287.24326,0.0028317245,220.3327204399125
116852,284.04395,0.003087415,221.0854481883158
116853,281.29803,0.00331325,221.7018239948561
116854,279.0003,0.0038694984,223.06033754494388
116855,278.19357,0.0042634346,223.93100710917997
116856,281.43134,0.0044856635,224.38369361072645
116857,283.41122,0.0041452344,223.6802851198641
116858,282.68808,0.0040915217,223.5704723778083
116859,280.18033,0.0043601687,224.15022286228643
116860,278.44113,0.0044861864,224.41017937197344
116861,277.22064,0.004373106,224.1814390078128
116862,276.08865,0.004136627,223.68819967515165
116863,275.34445,0.00386313,223.09227552418923
116864,279.0172,0.0035324686,222.30368118031112
116865,283.20776,0.0026620014,219.8567871703276
116866,284.7662,0.0022319448,218.3648101982621
116867,282.44113,0.0024364686,219.1068682498868
116868,280.15927,0.0026587434,219.84671321243377
116869,278.7107,0.0028406866,220.40082599974667
116870,277.49142,0.002986565,220.82161045495567
116871,276.69998,0.0031031042,221.1517615433612
116872,281.9738,0.0032721467,221.5888734449286
116873,288.4981,0.0030294226,220.8863579968068
116874,290.16452,0.0030331877,220.87603169086785
116875,287.54602,0.0033243177,221.676038629276
116876,284.58252,0.003428152,221.9568482126031
116877,282.5006,0.0034597472,222.0400591421616
116878,281.01675,0.0034757701,222.0828766867436
116879,280.02948,0.0035207497,222.20347718832548
116880,284.71658,0.003911381,223.10351638889225
116881,291.7534,0.0038089107,222.828539641156
116882,291.96268,0.004130602,223.5281792746468
116883,287.08725,0.005624781,226.30287574321204
116884,283.75104,0.0068613943,228.12978097240145
116885,281.7957,0.0071456414,228.16909410605987
116886,280.3518,0.0066125104,227.27369802297488
116887,279.89114,0.006360449,226.9875709652758
116888,283.3482,0.0070624254,228.41624860967264
116889,287.31396,0.006836712,228.10012838882443
116890,285.42813,0.006098726,227.081052402541
116891,282.2933,0.0052717617,225.81074275115023
116892,281.11316,0.0047806334,224.96179583267008
116893,280.6132,0.0046685613,224.7546193913748
116894,280.2756,0.004485085,224.40465950704967
116895,280.0245,0.0042856666,224.011314528519
116896,281.6952,0.0040260893,223.46186748899424
116897,282.81506,0.003862584,223.08171686431265
116898,282.21457,0.0039315484,223.23206733710825
116899,281.19177,0.0040839985,223.57292869792423
116900,279.64496,0.004342852,224.11363986980345
116901,278.67813,0.004516484,224.45025413958297
116902,278.1745,0.0045919446,224.5865457875913
116903,278.12845,0.0046208277,224.63737545159043
116904,282.28888,0.0049082725,225.15139580106288
116905,285.5317,0.0049494696,225.1876144846504
116906,286.74237,0.0048819496,225.0407055033334
116907,284.64655,0.005157856,225.54050944651263
116908,282.47134,0.0054105464,225.97170359581116
116909,281.077,0.005354512,225.87567469322053
116910,280.02863,0.005125157,225.4848463356492
116911,279.3682,0.0050339005,225.3358862863965
116912,283.01862,0.005045255,225.3540056802201
116913,286.89468,0.004328099,223.9760949481121
116914,286.18604,0.004450102,224.22644344849817
116915,281.91815,0.005058895,225.4018516622221
116916,279.37216,0.005210251,225.68425627155392
116917,278.616,0.0049355677,225.20386011469716
116918,278.5129,0.0047730543,224.9067007822939
116919,278.72528,0.004753456,224.87828533884425
116920,281.2721,0.0048220106,225.00426107583095
116921,282.80234,0.0047117216,224.7813675775741
116922,282.6119,0.0046454538,224.65276029876196
116923,281.47305,0.004828403,225.01371133452585
116924,281.12997,0.005019272,225.36850697042547
116925,280.98697,0.0051292186,225.5565720292889
116926,280.97513,0.005168016,225.61714198810327
116927,281.19952,0.005121345,225.54204372032024
116928,281.64618,0.0050869905,225.4897676860488
116929,282.08557,0.0051037236,225.50856711154236
116930,282.19556,0.0051166383,225.5258314663754
116931,282.01602,0.0050909272,225.4925989079876
116932,281.865,0.005088568,225.4897952316718
116933,281.7413,0.005271047,225.78595732756727
116934,281.85306,0.0057224985,226.51096492724136
116935,282.29742,0.0063158087,227.39610775402303
116936,284.3484,0.0070812013,228.43085364949545
116937,286.22107,0.007779411,229.2652259004053
116938,286.4778,0.008420826,229.98347601524563
116939,286.57388,0.008957155,230.5574208751316
116940,287.46133,0.009578108,231.17098468820063
116941,288.34604,0.010434024,231.95377957329964
116942,288.8808,0.011161197,232.53121519503057
116943,289.4559,0.011614645,232.8830101559318
116944,290.6383,0.01248528,233.60522969851732
116945,293.9512,0.0137258675,234.5401048073316
116946,295.13123,0.014617069,235.1354956090798
116947,294.0505,0.014591144,235.1372561943676
116948,292.9713,0.0143947415,235.0171980154209
116949,292.0754,0.013998956,234.48109349824628
116950,290.918,0.013109547,233.77586302308185
116951,289.97925,0.012072931,233.2028536084288
116952,287.98453,0.009756078,231.3224476602498
116953,284.4386,0.0072591645,228.59280066835956
116954,283.12247,0.006439289,227.5142053197864
116955,281.67896,0.0059431107,226.81285883192976
116956,280.58316,0.0055182087,226.15976333978955
116957,279.8037,0.005208569,225.64391191516452
116958,279.29605,0.004953888,225.2036825048357
116959,278.55478,0.0047042384,224.7633251486648
116960,278.70758,0.0045403508,224.45426048421172
116961,278.57828,0.0042538,223.8816220421482
116962,278.39413,0.0037067977,222.68414475649743
116963,277.6611,0.0034531336,222.087938901528
116964,276.55048,0.0032735646,221.6483219748397
116965,275.27386,0.002826052,220.40935566328943
116966,274.1864,0.0024519747,219.2200941712212
116967,273.4419,0.0022472288,218.5068891121304
116968,274.1154,0.0021843412,218.2785161711315
116969,275.4181,0.0021997716,218.32231256133167
116970,275.52008,0.00225419,218.52239784983863
116971,274.70877,0.0023921628,219.02767116166933
116972,273.89648,0.0025280768,219.49758439269985
116973,273.27756,0.002633389,219.84182516629852
116974,272.9006,0.0027270913,220.15500991352087
116975,273.05316,0.0028159837,220.4173841132561
116976,275.7738,0.0026539827,219.9031911658757
116977,277.21964,0.002505624,219.40139302456805
116978,277.69263,0.0024538715,219.21692083031405
116979,276.15417,0.0026733358,219.9483190577887
116980,274.71066,0.002924164,220.71592902945935
116981,273.95786,0.003038692,221.04415874380732
116982,273.72516,0.0030658953,221.1171017453296
116983,274.1411,0.0030810337,221.16267733159864
116984,277.54492,0.0027835013,220.2944738030101
116985,279.34985,0.0025628875,219.58212968504196
116986,279.2309,0.0026075356,219.7237646900761
116987,277.12915,0.0029267746,220.7172283576657
116988,275.99966,0.003124605,221.28518327943755
116989,276.67422,0.0031016557,221.21965889150536
116990,277.14502,0.0030258032,221.00678928016583
116991,277.3271,0.0029857496,220.89889457950497
116992,278.1764,0.0030210123,221.0018544232049
116993,279.35834,0.0031122454,221.2394364840908
116994,279.24063,0.0032541708,221.61704886656975
116995,278.54282,0.0033977402,221.9990655572878
116996,278.51218,0.0035399138,222.35249517171675
116997,278.67795,0.003706875,222.74042791352545
116998,278.74634,0.0038937775,223.16090426382257
116999,278.9669,0.004092342,223.59550268388492
117000,279.222,0.004403604,224.24435265724645
117001,279.53552,0.0045695906,224.55816547402785
117002,279.4419,0.0046842014,224.7696799702653
117003,279.57867,0.0047555803,224.9048777038975
117004,279.81293,0.004773617,224.9369598594419
117005,279.705,0.0047832453,224.9493246462025
117006,279.5176,0.0048816204,225.12365198416265
117007,279.6974,0.0051202183,225.54330100761132
117008,280.35718,0.005401077,226.01464463552705
117009,280.97098,0.0055987975,226.31182984408449
117010,281.28918,0.005802972,226.62500344626068
117011,280.47818,0.0055945027,226.30551169188072
117012,279.61673,0.0052194307,225.69077294032533
117013,279.72717,0.0052165575,225.67128255698705
117014,280.70728,0.005488498,226.10458637733032
117015,281.66284,0.0058296104,226.6427391938124
117016,282.1578,0.0061998237,227.19882667210635
117017,282.27853,0.0065113124,227.6323029768372
117018,282.6568,0.00661012,227.76940932186815
117019,282.44006,0.0065157544,227.65049965134813
117020,282.09427,0.0057902057,226.59556986605747
117021,280.90372,0.005082039,225.43437607367557
117022,280.44196,0.0049303947,225.1680373953408
117023,280.3065,0.004710579,224.7737944014569
117024,280.60873,0.0043367473,224.05269496703505
117025,280.69864,0.0038412528,222.9811219286031
117026,279.85254,0.0036686822,222.58263957157777
117027,278.91046,0.0038339647,222.98167470336256
117028,278.55972,0.003921527,223.18706498316575
117029,278.3084,0.003874328,223.0778054962666
117030,278.074,0.0037027646,222.67802645805028
117031,277.84232,0.0035918227,222.4220747779032
117032,278.182,0.0034470484,222.0709369243127
117033,278.4292,0.0031896909,221.39641323457428
117034,278.0857,0.0031259651,221.22349515869848
117035,277.7577,0.003158742,221.32091259641345
117036,277.59375,0.0032262162,221.50585334931927
117037,277.46936,0.0032866176,221.6614892051706
117038,277.37103,0.003299302,221.69016828616884
117039,277.2919,0.0032517524,221.57133157592645
117040,277.92816,0.0030663365,221.07480108773103
117041,278.26685,0.0028497605,220.4456605773724
117042,277.85315,0.0027616187,220.17819343607343
117043,277.0176,0.0027525607,220.160662298076
117044,276.71164,0.0027704563,220.22241964291652
117045,276.16443,0.0028012097,220.31138144407663
117046,274.8748,0.0029955641,220.8779461647107
117047,274.42105,0.003071527,221.09677961373848
117048,277.1813,0.0027829935,220.2550635372344
117049,278.86874,0.0025873138,219.62677243905807
117050,278.86557,0.0025897406,219.6315917637288
117051,276.85928,0.0029299008,220.68783406644025
117052,275.57974,0.0032556094,221.5966920144076
117053,275.1936,0.003404862,221.9771157782027
117054,275.15945,0.0034522736,222.0878340497792
117055,275.06863,0.003439917,222.06310265010632
117056,277.90695,0.0031587456,221.3292703639766
117057,279.64212,0.0029250374,220.6554379286276
117058,280.31302,0.002923188,220.64171874135252
117059,279.08676,0.0031384032,221.2588367967209
117060,277.6594,0.003371079,221.88419712424624
117061,276.42346,0.0033880891,221.9301553629827
117062,275.70065,0.0033214998,221.7600205866989
117063,275.73456,0.0032594395,221.6070239921341
117064,278.9606,0.0030868766,221.1379121831611
117065,280.5069,0.0029653963,220.77950110847252
117066,280.1278,0.0031643144,221.3323173129456
117067,279.00336,0.003505468,222.22693318345847
117068,278.27023,0.003686294,222.66927691038268
117069,277.00775,0.0036572705,222.60336632026537
117070,276.11145,0.0034831006,222.18332272677355
117071,275.98444,0.0034028133,221.99077553606577
117072,279.61545,0.0032765535,221.6590285079094
117073,281.8231,0.0030547807,221.0397534932536
117074,281.5011,0.0031343808,221.2582647013597
117075,278.58044,0.003374277,221.9156470670013
117076,276.6392,0.003492911,222.2257657791332
117077,275.84305,0.003491162,222.2202987107877
117078,275.5496,0.0034789937,222.1903744677259
117079,275.65878,0.0034957884,222.2365003096993
117080,277.61343,0.0035606418,222.39356054293293
117081,278.18933,0.0034718018,222.16438401308503
117082,278.50436,0.0034826833,222.1849279731317
117083,278.1966,0.0034198726,222.03608848294016
117084,278.12396,0.003321873,221.78933344029767
117085,278.10782,0.0033431211,221.8354186978736
117086,278.14963,0.003417221,222.0165807060868
117087,278.40454,0.003339965,221.82443567391496
117088,279.6634,0.0031620387,221.35742617914892
117089,281.18274,0.0030334604,220.9868715961036
117090,280.66714,0.003006278,220.90927853903904
117091,278.70264,0.0031242655,221.25534324184557
117092,277.37177,0.0032870048,221.69868499522832
117093,276.55646,0.0033835787,221.9443934088528
117094,276.03656,0.0034089715,222.00597562741564
117095,275.95084,0.0033725472,221.92002823748783
117096,278.66208,0.002990973,220.88947115470984
117097,280.1869,0.0027108984,220.0420063420782
117098,279.84314,0.0027083636,220.03260402455817
117099,277.85825,0.0029614354,220.806786118779
117100,276.41714,0.0032339823,221.56747419012285
117101,275.4613,0.003353198,221.8754960366556
117102,274.86227,0.0033684336,221.91113378644133
117103,274.61392,0.0033705668,221.9231690839851
117104,278.49622,0.003306622,221.7510380230924
117105,282.09488,0.0027940015,220.29014162186417
117106,283.57367,0.002760683,220.1751729544689
117107,281.53998,0.0031345151,221.27053887592183
117108,279.22568,0.0035089338,222.2523108902612
117109,277.61432,0.0037714154,222.878293721277
117110,276.55362,0.0038966262,223.16149521048396
117111,276.19904,0.0039469153,223.2787247593457
117112,281.11945,0.0040128483,223.41100075108025
117113,286.17786,0.0031820713,221.37145111672208
117114,287.37378,0.003015304,220.89913505038243
117115,284.2263,0.003844902,223.01265385253677
117116,281.2757,0.0047629387,224.91090621250055
117117,279.7769,0.0052023227,225.6985823942403
117118,279.26193,0.00523565,225.7543762954877
117119,279.5267,0.005279074,225.8328694875907
117120,284.58163,0.0056294114,226.3921133773579
117121,288.15332,0.004971158,225.24786846242856
117122,288.78952,0.005404574,225.9839267546773
117123,285.95425,0.0062123826,227.26218230631684
117124,284.11053,0.0067156944,227.9802154849677
117125,283.64438,0.006976665,228.32086807892009
117126,283.96057,0.0072943694,228.71866873646937
117127,285.08417,0.007926433,229.4823827908367
117128,287.6241,0.009042532,230.70214913306927
117129,290.4607,0.010404685,231.998423021096
117130,290.63782,0.010873074,232.4038691648039
117131,289.0604,0.010702578,232.26612667441495
117132,288.07666,0.010465924,232.03874300390007
117133,286.5056,0.009778771,231.07466716571253
117134,285.20926,0.008895132,230.2772481132423
117135,284.60748,0.008358084,229.90648147826963
117136,284.1086,0.0077726007,229.2885235922656
117137,283.7478,0.006658178,227.86476297195568
117138,283.3569,0.0056846533,226.43614093891432
117139,281.4203,0.0050396877,225.39004932137843
117140,279.66415,0.0044892416,224.38124038429933
117141,278.76144,0.004251963,223.9007885358479
117142,278.41537,0.0043133167,224.0261079258564
117143,278.43683,0.0043666787,224.14238199855515
117144,281.22192,0.004278366,223.9560533788733
117145,282.7728,0.0044096597,224.20425614439557
117146,282.91098,0.0044947024,224.364504758841
117147,280.73196,0.0049107326,225.16691044664424
117148,280.13705,0.005040214,225.4075687840096
117149,280.78903,0.005257033,225.77326701479052
117150,281.20914,0.0055863,226.30593084609507
117151,281.55997,0.0058722547,226.7559338099276
117152,283.44324,0.006228369,227.2870271988616
117153,285.04575,0.0060337726,226.9776279952873
117154,284.799,0.006105227,227.07523645677463
117155,284.00403,0.0062744124,227.33112149621223
117156,282.7402,0.0064448733,227.5820580829888
117157,281.8115,0.006383436,227.48966551378916
117158,281.60077,0.006310962,227.37555419108904
117159,282.0527,0.006321787,227.38986137926565
117160,285.48755,0.0064844973,227.6075830981826
117161,286.78802,0.006084833,227.01022294062815
117162,285.68204,0.0059993165,226.87926109620503
117163,283.0867,0.005921705,226.7786110211822
117164,282.16672,0.005907173,226.7605643869868
117165,281.32916,0.0060545104,226.97751674793585
117166,280.7045,0.00604208,226.951728285045
117167,280.85718,0.0060584457,226.9777577574636
117168,285.11868,0.0064303284,227.5027508262794
117169,287.7679,0.0066293245,227.75504666215795
117170,286.33932,0.0066952463,227.84850291189215
117171,284.13312,0.006616287,227.76053479428776
117172,282.94534,0.0064582024,227.55271570459277
117173,282.5933,0.0061700754,227.1336151711796
117174,282.26328,0.0061062155,227.03308573634425
117175,281.92307,0.0059359125,226.7867584005328
117176,283.59442,0.005551949,226.18512488971183
117177,286.01398,0.005008292,225.23903574289156
117178,286.29385,0.0048766783,224.99422084110665
117179,283.8974,0.0053210314,225.7918184886895
117180,281.73053,0.0057681203,226.53283549280684
117181,280.5201,0.0058667166,226.68275082887547
117182,279.8223,0.0058243307,226.61056707875525
117183,279.98074,0.0058518196,226.65961571941529
117184,280.80783,0.006027134,226.92818149925768
117185,281.5555,0.006119816,227.0491897118034
117186,281.85156,0.0060679484,226.9609096732493
117187,281.55508,0.006105058,227.01791490719015
117188,280.63998,0.005896895,226.7117902594939
117189,279.85934,0.0055777538,226.2121453669418
117190,279.33194,0.0053295903,225.7990425428229
117191,279.23914,0.00512982,225.46446994239832
117192,284.16776,0.0051203403,225.433383476394
117193,288.77914,0.0041586915,223.56470056242932
117194,290.1771,0.0035290471,222.12483551890128
117195,287.98444,0.003510309,222.09911568824043
117196,285.2881,0.0036635806,222.4922379629554
117197,282.99484,0.0037933986,222.80681857298856
117198,281.2362,0.003971292,223.21437431754325
117199,280.6149,0.004215239,223.74918458830317
117200,285.6792,0.0041790307,223.66162519731435
117201,288.66833,0.0030385952,220.88901857538383
117202,288.85965,0.003175485,221.2583135724078
117203,285.49124,0.004306754,223.92430212381936
117204,282.7718,0.005215181,225.6404344968285
117205,281.24408,0.005483405,226.0945844637895
117206,280.53653,0.005479577,226.0839096056708
117207,280.6359,0.005527009,226.16592188113788
117208,285.15906,0.0055127167,226.12751125876008
117209,288.39227,0.004612487,224.5135587962294
117210,288.35217,0.005133058,225.45253133964871
117211,285.49133,0.0063939267,227.45189364640544
117212,284.21204,0.00719949,228.54807641078688
117213,284.15363,0.007674695,229.12689439746427
117214,284.33817,0.007916991,229.40640747278087
117215,284.67734,0.008090146,229.6082929297153
117216,285.27295,0.008210986,229.74721748368543
117217,285.52838,0.008332214,229.87255833311264
117218,285.68365,0.0084605785,230.00765618169063
117219,285.7717,0.008577259,230.1340820192652
117220,285.8008,0.0087251,230.28919388391185
117221,285.89743,0.008941412,230.5022651955024
117222,285.85364,0.009101489,230.65417326749213
117223,285.70148,0.009033411,230.58023325045195
117224,285.50235,0.008687549,230.2294728854349
117225,284.3017,0.007670861,229.08165525161243
117226,282.42422,0.0062531075,227.23607772526225
117227,281.25708,0.0055362037,226.16628685498003
117228,280.6935,0.0054165074,225.98607328462805
117229,280.03903,0.0052521965,225.71638515418007
117230,279.19543,0.0047784843,224.8809312094142
117231,278.58505,0.004463013,224.29148912264847
117232,278.5259,0.004188428,223.74265703633955
117233,278.49445,0.0037336112,222.7386746338108
117234,277.94467,0.0032292171,221.49147019609117
117235,277.1062,0.0031394393,221.26199887108652
117236,276.74063,0.0030980022,221.15370603818224
117237,276.4392,0.0030501522,221.01329183573424
117238,276.11472,0.0030176926,220.91386285333311
117239,275.55676,0.0028714943,220.4962623133929
117240,277.86426,0.0017534113,216.40633007868252
117241,280.0354,0.0011745906,213.19566582331228
117242,281.19528,0.0010869744,212.5770358868779
117243,280.1349,0.0013061308,214.02618604092092
117244,278.0027,0.0017247823,216.26411972873836
117245,276.28305,0.0021325867,218.0023255831615
117246,274.8572,0.0025371914,219.44987184211655
117247,274.53824,0.0028325007,220.3869582579917
117248,279.59933,0.0019804204,217.398822180516
117249,282.33276,0.0015219282,215.24758644029347
117250,283.29114,0.0017024946,216.14042664764116
117251,281.25253,0.0021665322,218.12732320823304
117252,278.89386,0.0027599835,220.16606126519173
117253,277.48233,0.003117253,221.20348614191596
117254,276.52927,0.0033089959,221.71861145190107
117255,276.39877,0.003414546,222.00161451150595
117256,280.89355,0.003170127,221.35904532093443
117257,284.24228,0.0025207691,219.39576429757528
117258,285.03534,0.0025959464,219.6293857585943
117259,282.3094,0.0032713793,221.60906576382752
117260,279.962,0.0039042449,223.15169541268773
117261,278.5738,0.0042006453,223.7895456521944
117262,277.9303,0.004305393,224.00170750357756
117263,278.64096,0.0044822376,224.35709405601443
117264,282.5213,0.0047595836,224.87583307091168
117265,285.00595,0.004588194,224.52481086809385
